STATION,STATION_NAME,DATE,HPCP
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690325 16:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690325 17:00,0.03
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690325 18:00,0.03
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690325 19:00,0.03
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690325 20:00,0.02
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690325 21:00,0.03
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690325 22:00,0.02
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690325 23:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690326 00:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690326 03:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690326 04:00,0.02
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690326 05:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690326 06:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690328 05:00,0.02
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690328 06:00,0.03
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690328 07:00,0.03
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690328 08:00,0.12
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690401 01:00,0.00
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690401 21:00,0.05
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690404 07:00,0.05
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690404 08:00,0.08
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690404 09:00,0.05
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690404 10:00,0.12
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690404 11:00,0.07
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690404 12:00,0.06
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690404 13:00,0.10
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690404 14:00,0.03
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690404 15:00,0.02
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690408 21:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690408 22:00,0.03
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690409 01:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690409 03:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690414 20:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690414 21:00,0.02
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690414 22:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690414 23:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690415 00:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690415 01:00,0.04
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690415 02:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690415 03:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690415 04:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690415 05:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690416 12:00,0.06
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690416 13:00,0.07
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690416 14:00,0.02
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690416 21:00,0.04
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690416 22:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690417 06:00,0.09
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690417 07:00,0.08
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690417 11:00,0.08
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690417 12:00,0.07
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690417 13:00,0.23
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690417 14:00,0.20
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690417 15:00,0.25
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690417 16:00,0.08
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690417 17:00,0.02
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690426 11:00,0.09
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690426 14:00,0.05
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690426 22:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690426 23:00,0.11
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690427 00:00,0.12
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690427 01:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690428 06:00,0.03
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690428 07:00,0.03
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690428 08:00,0.05
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690428 09:00,0.04
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690428 10:00,0.03
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690428 11:00,0.02
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690501 01:00,0.00
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690503 00:00,0.03
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690505 15:00,0.24
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690505 18:00,0.04
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690505 19:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690506 10:00,0.04
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690506 11:00,0.05
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690506 12:00,0.06
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690506 14:00,0.06
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690506 15:00,0.09
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690506 16:00,0.10
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690508 01:00,0.02
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690508 02:00,0.08
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690508 03:00,0.04
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690508 04:00,0.07
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690508 05:00,0.03
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690508 15:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690508 16:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690508 20:00,0.05
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690516 21:00,0.04
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690517 07:00,0.07
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690517 08:00,0.07
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690517 09:00,0.07
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690517 10:00,0.24
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690517 11:00,0.17
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690517 12:00,0.08
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690517 13:00,0.04
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690517 14:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690518 04:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690519 22:00,0.02
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690519 23:00,0.03
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690520 00:00,0.05
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690520 01:00,0.04
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690520 02:00,0.02
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690521 10:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690521 11:00,0.05
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690521 12:00,0.14
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690521 13:00,0.07
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690521 14:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690521 15:00,0.02
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690521 16:00,0.04
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690521 17:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690521 19:00,0.02
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690521 22:00,0.02
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690521 23:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690522 03:00,0.02
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690524 18:00,0.20
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690525 02:00,0.03
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690526 21:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690526 22:00,0.04
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690531 11:00,0.12
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690531 12:00,0.03
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690531 14:00,0.42
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690531 15:00,0.03
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690531 16:00,0.03
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690531 17:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690531 21:00,0.10
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690531 22:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690531 23:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690601 01:00,0.00
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690601 08:00,0.10
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690601 09:00,0.17
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690602 11:00,0.05
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690602 13:00,0.10
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690602 14:00,0.03
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690602 15:00,0.02
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690604 08:00,0.13
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690604 09:00,0.28
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690604 10:00,0.11
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690604 15:00,0.03
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690604 16:00,0.90
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690604 17:00,0.03
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690606 15:00,0.05
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690607 14:00,0.10
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690607 15:00,0.17
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690607 16:00,0.07
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690607 17:00,0.05
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690607 18:00,0.03
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690607 19:00,0.03
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690607 20:00,0.05
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690607 22:00,0.04
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690611 04:00,0.05
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690611 05:00,0.03
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690611 09:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690611 10:00,0.04
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690612 01:00,0.45
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690612 04:00,0.25
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690612 17:00,0.10
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690612 18:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690617 14:00,0.14
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690617 15:00,0.02
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690618 01:00,0.03
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690618 05:00,0.05
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690618 06:00,0.04
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690625 17:00,0.65
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690625 18:00,0.17
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690625 19:00,0.13
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690625 22:00,0.07
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690625 23:00,0.98
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690626 00:00,0.17
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690626 01:00,0.05
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690626 10:00,0.28
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690626 11:00,0.21
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690626 22:00,0.20
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690626 23:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690627 00:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690627 01:00,0.25
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690627 02:00,0.10
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690629 04:00,0.22
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690629 05:00,0.31
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690629 06:00,0.24
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690629 07:00,0.10
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690629 08:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690629 18:00,0.03
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690629 19:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690701 01:00,0.00
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690704 05:00,0.51
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690704 06:00,0.15
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690706 19:00,0.02
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690706 20:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690708 13:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690717 07:00,0.69
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690717 08:00,0.12
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690717 20:00,0.04
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690717 22:00,0.05
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690718 15:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690723 08:00,0.03
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690723 09:00,0.71
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690723 11:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690725 06:00,0.02
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690726 14:00,0.07
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690726 15:00,0.54
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690727 11:00,0.05
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690727 12:00,0.13
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690727 15:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690727 23:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690728 00:00,0.13
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690728 01:00,0.09
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690728 02:00,0.09
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690728 03:00,0.03
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690728 14:00,0.03
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690728 15:00,0.05
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690729 19:00,0.08
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690729 20:00,0.57
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690731 07:00,0.02
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690801 01:00,0.00
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690803 16:00,0.20
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690803 19:00,0.05
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690807 03:00,0.15
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690809 05:00,0.02
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690809 06:00,0.03
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690809 07:00,0.05
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690809 08:00,0.07
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690809 09:00,0.08
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690809 10:00,0.12
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690809 11:00,0.03
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690811 07:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690811 08:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690814 03:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690816 02:00,0.11
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690816 03:00,0.02
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690901 01:00,0.00
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690901 04:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690901 05:00,0.02
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690904 14:00,0.09
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690904 20:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690904 21:00,0.04
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690905 08:00,0.06
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690905 09:00,0.27
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690914 06:00,0.02
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690914 07:00,0.03
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690914 19:00,0.04
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690915 21:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690925 07:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690929 02:00,0.02
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690929 03:00,0.14
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690929 04:00,0.14
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690929 05:00,0.25
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690929 06:00,0.15
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19690929 07:00,0.04
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19691001 01:00,0.00
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19691005 20:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19691006 04:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19691006 09:00,0.03
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19691006 10:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19691009 19:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19691009 20:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19691010 04:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19691010 20:00,0.02
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19691010 21:00,0.09
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19691010 22:00,0.17
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19691010 23:00,0.11
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19691011 00:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19691011 01:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19691011 03:00,0.05
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19691011 04:00,0.16
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19691011 05:00,0.04
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19691012 10:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19691012 12:00,0.02
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19691012 13:00,0.02
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19691012 14:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19691012 15:00,0.04
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19691012 17:00,0.02
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19691012 18:00,0.02
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19691012 20:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19691012 21:00,0.06
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19691012 22:00,0.14
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19691012 23:00,0.03
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19691013 00:00,0.02
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19691013 01:00,0.04
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19691013 02:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19691013 03:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19691013 04:00,0.10
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19691013 05:00,0.04
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19691013 06:00,0.05
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19691013 07:00,0.05
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19691013 11:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19691015 20:00,0.06
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19691015 21:00,0.08
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19691015 22:00,0.10
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19691015 23:00,0.04
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19691016 00:00,0.04
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19691016 01:00,0.06
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19691016 02:00,0.04
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19691016 03:00,0.02
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19691016 04:00,0.02
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19691016 05:00,0.09
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19691016 08:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19691019 02:00,0.04
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19691019 03:00,0.08
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19691019 04:00,0.02
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19691019 07:00,0.05
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19691019 08:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19691019 09:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19691019 10:00,0.08
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19691019 11:00,0.03
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19691019 22:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19691020 02:00,0.04
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19691020 04:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19691021 18:00,0.02
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19691030 19:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19691030 20:00,0.06
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19691031 01:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19691031 02:00,0.04
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19691031 03:00,0.07
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19691031 04:00,0.03
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19691031 16:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19691101 01:00,0.00
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19691102 19:00,0.01
